file,site,sample_rate
recover-20250127/UBNA_031/20250121_123000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_124000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_125000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_130000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_131000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_132000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_133000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_134000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_135000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_140000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_141000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_142000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_143000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_144000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_145000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_150000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_151000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_152000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_153000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_154000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_155000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_160000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_161000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_162000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_163000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_164000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_165000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_170000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_171000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_172000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_173000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_174000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_175000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_180000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_181000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_182000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_183000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_184000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_185000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_190000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_191000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_192000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_193000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_194000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_195000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_200000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_201000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_202000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_203000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_204000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_205000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_210000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_211000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_212000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_213000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_214000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_215000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_220000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_221000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_222000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_223000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_224000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_225000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_230000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_231000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_232000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_233000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_234000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250121_235000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_000000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_001000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_002000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_003000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_004000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_005000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_010000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_011000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_012000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_013000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_014000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_015000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_020000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_021000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_022000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_023000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_024000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_025000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_030000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_031000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_032000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_033000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_034000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_035000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_040000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_041000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_042000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_043000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_044000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_045000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_050000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_051000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_052000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_053000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_054000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_055000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_060000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_061000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_062000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_063000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_064000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_065000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_070000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_071000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_072000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_073000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_074000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_075000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_080000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_081000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_082000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_083000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_084000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_085000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_090000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_091000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_092000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_093000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_094000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_095000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_100000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_101000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_102000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_103000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_104000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_105000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_110000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_111000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_112000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_113000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_114000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_115000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_120000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_121000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_122000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_123000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_124000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_125000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_130000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_131000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_132000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_133000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_134000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_135000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_140000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_141000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_142000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_143000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_144000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_145000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_150000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_151000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_152000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_153000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_154000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_155000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_160000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_161000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_162000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_163000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_164000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_165000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_170000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_171000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_172000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_173000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_174000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_175000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_180000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_181000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_182000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_183000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_184000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_185000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_190000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_191000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_192000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_193000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_194000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_195000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_200000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_201000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_202000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_203000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_204000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_205000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_210000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_211000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_212000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_213000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_214000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_215000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_220000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_221000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_222000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_223000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_224000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_225000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_230000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_231000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_232000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_233000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_234000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250122_235000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_000000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_001000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_002000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_003000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_004000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_005000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_010000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_011000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_012000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_013000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_014000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_015000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_020000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_021000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_022000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_023000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_024000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_025000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_030000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_031000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_032000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_033000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_034000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_035000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_040000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_041000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_042000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_043000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_044000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_045000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_050001.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_051000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_052000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_053000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_054000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_055000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_060000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_061000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_062000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_063000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_064000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_065000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_070000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_071000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_072000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_073000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_074000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_075000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_080000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_081000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_082000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_083000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_084000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_085000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_090000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_091000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_092000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_093000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_094000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_095000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_100000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_101000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_102000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_103000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_104000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_105000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_110000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_111000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_112000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_113000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_114000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_115000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_120000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_121000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_122000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_123000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_124000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_125000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_130000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_131000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_132000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_133000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_134000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_135000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_140000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_141000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_142000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_143000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_144000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_145000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_150000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_151000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_152000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_153000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_154000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_155000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_160000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_161000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_162000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_163000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_164000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_165000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_170000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_171000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_172000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_173000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_174000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_175000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_180000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_181000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_182000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_183000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_184000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_185000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_190000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_191000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_192000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_193000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_194000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_195000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_200000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_201000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_202000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_203000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_204000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_205000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_210000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_211000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_212000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_213000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_214000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_215000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_220000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_221000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_222000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_223000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_224000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_225000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_230000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_231000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_232000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_233000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_234000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250123_235000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_000000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_001000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_002000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_003000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_004000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_005000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_010000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_011000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_012000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_013000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_014000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_015000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_020000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_021000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_022000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_023000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_024000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_025000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_030000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_031000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_032000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_033000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_034000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_035000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_040000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_041000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_042000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_043000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_044000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_045000.WAV,E18 Bridge,192000
recover-20250127/UBNA_031/20250124_050000.WAV,E18 Bridge,192000
