Time (UTC),05/31/23,06/01/23,06/02/23,06/03/23,06/04/23,06/05/23,06/06/23,06/07/23,06/08/23,06/09/23,06/10/23,06/11/23,06/12/23,06/13/23,06/14/23,06/15/23,06/16/23,06/17/23,06/18/23,06/19/23,06/20/23,06/21/23,06/22/23,06/23/23,06/24/23,06/25/23,06/26/23,06/27/23,06/28/23,06/29/23,06/30/23,07/01/23,07/02/23,07/03/23,07/04/23,07/05/23,07/06/23,07/07/23,07/08/23,07/09/23,07/10/23,07/11/23,07/12/23,07/13/23,07/14/23,07/15/23,07/16/23,07/17/23,07/18/23,07/19/23,07/20/23,07/21/23,07/22/23,07/23/23,07/24/23,07/25/23,07/26/23,07/27/23,07/28/23,07/29/23,07/30/23,07/31/23,08/01/23,08/02/23,08/03/23,08/04/23,08/05/23,08/06/23,08/07/23,08/08/23,08/09/23,08/10/23,08/11/23,08/12/23,08/13/23,08/14/23,08/15/23,08/16/23,08/17/23,08/18/23,08/19/23,08/20/23,08/21/23,08/22/23,08/23/23,08/24/23,08/25/23,08/26/23,08/27/23,08/28/23,08/29/23,08/30/23
05:00,1.0,39.0,115.0,120.0,143.0,1.0,1003.0,947.0,293.0,222.0,85.0,116.0,122.0,84.0,589.0,68.0,27.0,161.0,20.0,20.0,230.0,110.0,14.0,23.0,42.0,1.0,16.0,1.0,179.0,1.0,1.0,9.0,7.0,7.0,1.0,1.0,215.0,37.0,29.0,43.0,97.0,61.0,176.0,3.0,1.0,38.0,80.0,29.0,132.0,32.0,346.0,232.0,443.0,88.0,110.0,827.0,305.0,159.0,216.0,63.0,49.0,36.0,170.0,197.0,246.0,49.0,113.0,554.0,21.0,370.0,96.0,34.0,1.0,24.0,88.0,155.0,0.0,11.0,188.0,110.0,12.0,1.0,61.0,2.0,36.0,50.0,47.0,4.0,12.0,1182.0,50.0,1.0
05:30,1.0,96.0,278.0,69.0,61.0,60.0,604.0,558.0,408.0,799.0,11.0,71.0,266.0,298.0,312.0,116.0,45.0,551.0,1.0,1.0,479.0,523.0,38.0,72.0,94.0,15.0,42.0,61.0,215.0,23.0,42.0,51.0,1.0,87.0,75.0,164.0,85.0,135.0,269.0,110.0,136.0,178.0,172.0,37.0,24.0,83.0,61.0,20.0,216.0,85.0,189.0,237.0,41.0,1.0,47.0,24.0,71.0,187.0,180.0,192.0,23.0,35.0,319.0,268.0,189.0,39.0,326.0,480.0,29.0,66.0,211.0,50.0,85.0,14.0,62.0,74.0,0.0,1.0,44.0,409.0,1.0,31.0,34.0,1.0,22.0,59.0,43.0,35.0,1.0,302.0,36.0,1.0
06:00,26.0,79.0,99.0,28.0,100.0,7.0,461.0,476.0,292.0,1203.0,1.0,41.0,411.0,106.0,149.0,102.0,51.0,254.0,1.0,17.0,207.0,101.0,243.0,27.0,29.0,28.0,54.0,115.0,142.0,65.0,65.0,98.0,37.0,135.0,163.0,217.0,40.0,270.0,429.0,42.0,321.0,148.0,80.0,35.0,34.0,72.0,34.0,135.0,3.0,56.0,48.0,85.0,1.0,96.0,29.0,15.0,1.0,61.0,184.0,39.0,31.0,21.0,125.0,37.0,87.0,48.0,49.0,119.0,16.0,67.0,87.0,20.0,2.0,85.0,93.0,7.0,0.0,1.0,88.0,59.0,36.0,1.0,76.0,1.0,1.0,1.0,1.0,1.0,5.0,411.0,1.0,1.0
06:30,1.0,5.0,49.0,8.0,32.0,27.0,381.0,54.0,238.0,997.0,2.0,10.0,380.0,108.0,87.0,12.0,6.0,43.0,1.0,1.0,91.0,7.0,32.0,1.0,41.0,52.0,21.0,32.0,34.0,2.0,5.0,29.0,42.0,40.0,69.0,165.0,82.0,223.0,520.0,60.0,233.0,396.0,67.0,43.0,28.0,56.0,54.0,16.0,133.0,19.0,5.0,118.0,102.0,1.0,55.0,7.0,31.0,64.0,244.0,39.0,20.0,41.0,33.0,36.0,96.0,69.0,2.0,118.0,236.0,96.0,142.0,12.0,18.0,20.0,132.0,12.0,0.0,45.0,99.0,9.0,11.0,22.0,2.0,7.0,1.0,1.0,11.0,28.0,15.0,226.0,1.0,1.0
07:00,1.0,31.0,9.0,22.0,3.0,20.0,220.0,35.0,194.0,1232.0,1.0,1.0,147.0,98.0,10.0,102.0,79.0,35.0,1.0,1.0,1.0,16.0,3.0,40.0,257.0,12.0,93.0,62.0,58.0,1.0,3.0,52.0,1.0,3.0,1.0,137.0,34.0,536.0,158.0,93.0,78.0,69.0,1.0,11.0,17.0,18.0,15.0,12.0,14.0,76.0,113.0,29.0,7.0,1.0,119.0,1.0,2.0,1.0,9.0,14.0,45.0,2.0,27.0,2.0,148.0,86.0,54.0,223.0,202.0,29.0,50.0,64.0,1.0,18.0,18.0,1.0,0.0,32.0,15.0,591.0,80.0,24.0,17.0,43.0,1.0,4.0,15.0,15.0,14.0,1.0,1.0,1.0
07:30,1.0,1.0,1.0,14.0,4.0,1.0,13.0,22.0,147.0,257.0,1.0,1.0,34.0,6.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,23.0,1.0,24.0,375.0,44.0,96.0,25.0,25.0,46.0,47.0,1.0,27.0,9.0,36.0,3.0,82.0,164.0,90.0,24.0,122.0,15.0,1.0,51.0,34.0,1.0,15.0,461.0,1.0,1.0,2.0,24.0,12.0,70.0,1.0,3.0,1.0,23.0,31.0,17.0,1.0,1.0,154.0,24.0,90.0,56.0,29.0,92.0,120.0,1.0,40.0,1.0,14.0,25.0,36.0,27.0,0.0,47.0,48.0,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,1.0
08:00,1.0,1.0,1.0,1.0,1.0,1.0,11.0,3.0,551.0,228.0,1.0,1.0,58.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,27.0,1.0,170.0,22.0,124.0,54.0,46.0,1.0,1.0,1.0,1.0,17.0,33.0,8.0,11.0,181.0,48.0,9.0,189.0,7.0,57.0,3.0,9.0,1.0,13.0,116.0,1.0,19.0,48.0,113.0,26.0,5.0,1.0,1.0,1.0,24.0,2.0,60.0,1.0,3.0,139.0,18.0,16.0,60.0,46.0,38.0,46.0,50.0,5.0,1.0,8.0,1.0,64.0,6.0,0.0,33.0,1.0,46.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0,83.0,24.0,49.0,1.0,1.0
08:30,1.0,1.0,7.0,2.0,1.0,1.0,1.0,47.0,412.0,552.0,1.0,1.0,58.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,63.0,33.0,5.0,1.0,19.0,11.0,6.0,1.0,15.0,1.0,25.0,3.0,22.0,120.0,20.0,21.0,60.0,11.0,1.0,23.0,82.0,42.0,1.0,199.0,19.0,10.0,18.0,39.0,1.0,9.0,2.0,3.0,21.0,3.0,21.0,1.0,15.0,23.0,51.0,84.0,34.0,69.0,12.0,44.0,98.0,18.0,1.0,1.0,1.0,2.0,63.0,40.0,0.0,64.0,132.0,11.0,1.0,18.0,1.0,1.0,1.0,1.0,47.0,2.0,10.0,32.0,20.0,1.0
09:00,1.0,1.0,1.0,1.0,12.0,1.0,103.0,11.0,360.0,1170.0,1.0,1.0,256.0,16.0,1.0,1.0,20.0,1.0,9.0,1.0,1.0,1.0,1.0,11.0,21.0,1.0,30.0,12.0,1.0,1.0,1.0,26.0,8.0,1.0,18.0,5.0,12.0,21.0,5.0,1.0,1.0,8.0,66.0,6.0,22.0,2.0,1.0,32.0,1.0,1.0,158.0,8.0,1.0,1.0,17.0,19.0,1.0,13.0,212.0,6.0,95.0,1.0,13.0,12.0,87.0,12.0,16.0,27.0,32.0,3.0,29.0,6.0,1.0,1.0,61.0,23.0,0.0,64.0,24.0,54.0,1.0,12.0,6.0,15.0,3.0,1.0,27.0,3.0,1.0,23.0,6.0,1.0
09:30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,100.0,537.0,1.0,1.0,156.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,1.0,28.0,1.0,5.0,39.0,10.0,1.0,1.0,4.0,6.0,1.0,21.0,77.0,18.0,53.0,34.0,36.0,12.0,1.0,46.0,22.0,1.0,187.0,15.0,107.0,14.0,1.0,130.0,14.0,66.0,1.0,1.0,48.0,12.0,14.0,1.0,1.0,40.0,40.0,31.0,1.0,15.0,33.0,158.0,9.0,38.0,1.0,14.0,1.0,64.0,14.0,0.0,1.0,40.0,1.0,1.0,27.0,1.0,1.0,1.0,7.0,57.0,1.0,1.0,1.0,23.0,1.0
10:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,765.0,350.0,1.0,1.0,31.0,112.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0,39.0,1.0,1.0,10.0,1.0,1.0,23.0,1.0,1.0,7.0,1.0,5.0,2.0,33.0,65.0,2.0,135.0,27.0,15.0,1.0,19.0,55.0,28.0,38.0,1.0,1.0,144.0,13.0,1.0,1.0,24.0,1.0,23.0,1.0,2.0,8.0,7.0,15.0,7.0,5.0,2.0,89.0,1.0,25.0,1.0,1.0,5.0,1.0,1.0,16.0,17.0,1.0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,5.0,1.0,33.0,1.0,1.0
10:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,216.0,21.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,41.0,1.0,6.0,1.0,29.0,1.0,4.0,1.0,1.0,22.0,26.0,96.0,1.0,12.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,30.0,1.0,1.0,31.0,2.0,23.0,53.0,22.0,7.0,39.0,3.0,19.0,1.0,65.0,8.0,0.0,15.0,5.0,165.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0
11:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,8.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,3.0,1.0,1.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,1.0,17.0,16.0,1.0,1.0,39.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,23.0,2.0,1.0,17.0,49.0,14.0,1.0,0.0,1.0,1.0,1.0,152.0,1.0,0.0,38.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,2.0,1.0,1.0
11:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,47.0,1.0,1.0,1.0,9.0,7.0,89.0,8.0,12.0,3.0,5.0,40.0,273.0,1.0,6.0,368.0,25.0,15.0,0.0,1.0,1.0,1.0,30.0,15.0,0.0,4.0,13.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0
12:00,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,58.0,217.0,97.0,1.0,0.0,1.0,1.0,1.0,26.0,6.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0
12:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0
13:00,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
