Time (UTC),05/31/23,06/01/23,06/02/23,06/03/23,06/04/23,06/05/23,06/06/23,06/07/23,06/08/23,06/09/23,06/10/23,06/11/23,06/12/23,06/13/23,06/14/23,06/15/23,06/16/23,06/17/23,06/18/23,06/19/23,06/20/23,06/21/23,06/22/23,06/23/23,06/24/23,06/25/23,06/26/23,06/27/23,06/28/23,06/29/23,06/30/23,07/01/23,07/02/23,07/03/23,07/04/23,07/05/23,07/06/23,07/07/23,07/08/23,07/09/23,07/10/23,07/11/23,07/12/23,07/13/23,07/14/23,07/15/23,07/16/23,07/17/23,07/18/23,07/19/23,07/20/23,07/21/23,07/22/23,07/23/23,07/24/23,07/25/23,07/26/23,07/27/23,07/28/23,07/29/23,07/30/23,07/31/23,08/01/23,08/02/23,08/03/23,08/04/23,08/05/23,08/06/23,08/07/23,08/08/23,08/09/23,08/10/23,08/11/23,08/12/23,08/13/23,08/14/23,08/15/23,08/16/23,08/17/23,08/18/23,08/19/23,08/20/23,08/21/23,08/22/23,08/23/23,08/24/23,08/25/23,08/26/23,08/27/23,08/28/23,08/29/23,08/30/23
05:00,252.0,553.0,37.0,107.0,138.0,65.0,51.0,13.0,24.0,29.0,0.0,0.0,62.0,99.0,667.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.0,8.0,49.0,22.0,24.0,8.0,17.0,22.0,73.0,23.0,15.0,4.0,2.0,2.0,10.0,96.0,3.0,7.0,69.0,6.0,2.0,9.0,2.0,16.0,2.0,70.0,8.0,21.0,18.0,19.0,2.0,11.0,52.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,24.0,33.0,11.0,2.0,2.0,3.0,55.0,2.0,23.0,21.0,9.0,0.0,25.0,8.0,20.0,14.0,46.0,100.0,2.0
05:30,158.0,258.0,4.0,69.0,104.0,32.0,2.0,2.0,2.0,854.0,0.0,45.0,2.0,7.0,1199.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,36.0,2.0,2.0,224.0,2.0,2.0,58.0,2.0,10.0,2.0,69.0,22.0,3.0,83.0,15.0,4.0,2.0,78.0,20.0,2.0,2.0,8.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,15.0,16.0,6.0,2.0,31.0,2.0,5.0,13.0,2.0,95.0,2.0,33.0,0.0,24.0,35.0,6.0,20.0,10.0,147.0,4.0
06:00,4.0,314.0,47.0,12.0,160.0,128.0,2.0,2.0,2.0,1210.0,0.0,4.0,3.0,17.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,29.0,31.0,2.0,2.0,2.0,9.0,2.0,469.0,89.0,2.0,2.0,2.0,2.0,248.0,26.0,6.0,29.0,270.0,12.0,2.0,2.0,2.0,5.0,5.0,72.0,33.0,2.0,34.0,5.0,3.0,37.0,79.0,5.0,2.0,2.0,3.0,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,10.0,31.0,9.0,11.0,14.0,2.0,11.0,8.0,2.0,89.0,16.0,139.0,0.0,47.0,3.0,8.0,15.0,25.0,36.0,25.0
06:30,19.0,642.0,105.0,11.0,35.0,765.0,9.0,4.0,2.0,759.0,0.0,34.0,2.0,2.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,4.0,3.0,3.0,29.0,10.0,2.0,15.0,6.0,2.0,2.0,2.0,12.0,213.0,240.0,11.0,5.0,492.0,2.0,15.0,2.0,10.0,2.0,362.0,23.0,85.0,6.0,3.0,9.0,55.0,152.0,42.0,20.0,9.0,6.0,2.0,17.0,17.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,24.0,17.0,46.0,2.0,2.0,12.0,20.0,2.0,4.0,15.0,4.0,352.0,0.0,24.0,33.0,87.0,41.0,1620.0,22.0,4.0
07:00,28.0,174.0,35.0,15.0,27.0,219.0,5.0,2.0,342.0,261.0,0.0,4.0,2.0,2.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1218.0,2.0,14.0,2.0,13.0,33.0,2.0,117.0,43.0,2.0,2.0,2.0,2.0,473.0,240.0,26.0,373.0,428.0,13.0,12.0,9.0,3.0,2.0,1749.0,65.0,8.0,2.0,6.0,6.0,10.0,24.0,241.0,93.0,25.0,6.0,2.0,2.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,48.0,22.0,54.0,49.0,10.0,14.0,2.0,959.0,105.0,2.0,13.0,323.0,0.0,69.0,19.0,30.0,25.0,852.0,30.0,27.0
07:30,68.0,131.0,11.0,2.0,68.0,113.0,13.0,2.0,2.0,573.0,23.0,2.0,3.0,2.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1295.0,2.0,16.0,21.0,13.0,47.0,2.0,31.0,46.0,2.0,2.0,2.0,3.0,462.0,333.0,59.0,232.0,41.0,48.0,2.0,2.0,2.0,2.0,5129.0,83.0,86.0,30.0,3.0,9.0,182.0,13.0,266.0,101.0,9.0,8.0,9.0,3.0,40.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,42.0,75.0,16.0,8.0,21.0,2.0,2.0,1259.0,67.0,15.0,7.0,83.0,0.0,30.0,52.0,3.0,19.0,1782.0,75.0,72.0
08:00,264.0,38.0,28.0,8.0,118.0,5.0,3.0,2.0,722.0,37.0,0.0,2.0,23.0,2.0,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,84.0,16.0,2.0,87.0,18.0,13.0,6.0,14.0,86.0,2.0,2.0,3.0,18.0,900.0,192.0,21.0,2369.0,19.0,21.0,2.0,11.0,2.0,2.0,3190.0,35.0,45.0,2.0,77.0,8.0,35.0,27.0,146.0,48.0,45.0,3.0,48.0,21.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,14.0,33.0,21.0,18.0,4.0,3.0,2.0,3523.0,6.0,11.0,17.0,0.0,0.0,2.0,27.0,7.0,16.0,295.0,15.0,114.0
08:30,187.0,84.0,20.0,2.0,687.0,2.0,23.0,2.0,3122.0,768.0,0.0,35.0,8.0,14.0,3412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1315.0,13.0,2.0,26.0,15.0,10.0,2.0,87.0,16.0,2.0,2.0,2.0,2.0,243.0,762.0,2.0,733.0,570.0,2.0,9.0,61.0,3.0,3.0,4472.0,108.0,74.0,2.0,494.0,32.0,8.0,2.0,158.0,117.0,45.0,2.0,16.0,20.0,20.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,3.0,3.0,11.0,2.0,13.0,4.0,2.0,2397.0,8.0,13.0,2.0,0.0,0.0,4.0,63.0,28.0,2.0,319.0,60.0,27.0
09:00,222.0,158.0,23.0,76.0,1101.0,9.0,5.0,15.0,1986.0,1142.0,2.0,5.0,7.0,2.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,301.0,27.0,2.0,91.0,33.0,2.0,6.0,289.0,2.0,2.0,2.0,2.0,2.0,306.0,67.0,5.0,576.0,1167.0,4.0,2.0,54.0,42.0,472.0,2294.0,434.0,92.0,2.0,545.0,4.0,5.0,113.0,602.0,52.0,10.0,2.0,23.0,17.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,9.0,20.0,9.0,3.0,2.0,2.0,9.0,287.0,2.0,6.0,5.0,0.0,0.0,45.0,123.0,7.0,30.0,287.0,52.0,24.0
09:30,589.0,388.0,23.0,31.0,939.0,2.0,2.0,17.0,2354.0,1881.0,0.0,10.0,2.0,5.0,4179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,646.0,5.0,22.0,194.0,7.0,2.0,2.0,13.0,4.0,9.0,2.0,2.0,7.0,394.0,874.0,2.0,818.0,734.0,3.0,9.0,10.0,2.0,147.0,2276.0,170.0,101.0,14.0,551.0,27.0,33.0,374.0,477.0,387.0,19.0,2.0,6.0,105.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,18.0,7.0,79.0,37.0,2.0,13.0,27.0,60.0,2.0,36.0,2.0,0.0,0.0,91.0,38.0,6.0,33.0,92.0,3.0,31.0
10:00,211.0,25.0,28.0,2.0,761.0,2.0,2.0,2.0,4964.0,1293.0,0.0,26.0,2.0,2.0,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,761.0,128.0,2.0,325.0,12.0,3.0,7.0,137.0,2.0,15.0,2.0,2.0,2.0,839.0,469.0,2.0,1632.0,385.0,15.0,2.0,3.0,4.0,16.0,2465.0,191.0,23.0,2.0,630.0,5.0,2.0,1783.0,442.0,145.0,24.0,43.0,22.0,12.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,16.0,41.0,7.0,2.0,2.0,2.0,4.0,69.0,11.0,2.0,2.0,0.0,0.0,3.0,30.0,3.0,2.0,112.0,2.0,240.0
10:30,2468.0,32.0,15.0,17.0,638.0,8.0,5.0,18.0,1174.0,178.0,0.0,2.0,2.0,443.0,2892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,130.0,37.0,48.0,188.0,12.0,2.0,2.0,97.0,28.0,2.0,2.0,4.0,11.0,765.0,619.0,8.0,2836.0,387.0,22.0,2.0,2.0,2.0,32.0,3382.0,37.0,20.0,4.0,1915.0,12.0,2.0,1752.0,0.0,82.0,6.0,5.0,114.0,150.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,13.0,5.0,27.0,6.0,2.0,2.0,6.0,15.0,2.0,27.0,23.0,0.0,0.0,11.0,79.0,22.0,2.0,549.0,68.0,5.0
11:00,1086.0,34.0,11.0,5.0,284.0,16.0,4.0,3.0,1613.0,105.0,0.0,25.0,2.0,139.0,2838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,258.0,42.0,29.0,399.0,16.0,3.0,2.0,23.0,4.0,2.0,86.0,13.0,6.0,323.0,1148.0,8.0,181.0,18.0,15.0,17.0,13.0,10.0,118.0,1041.0,275.0,2.0,3.0,502.0,8.0,2.0,619.0,0.0,64.0,5.0,2.0,3.0,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,9.0,2.0,2.0,36.0,2.0,2.0,2.0,53.0,3.0,2.0,8.0,0.0,0.0,2.0,36.0,2.0,4.0,58.0,400.0,2.0
11:30,2.0,2.0,2.0,2.0,145.0,2.0,2.0,2.0,382.0,15.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,3.0,2.0,2.0,3.0,2.0,2.0,687.0,36.0,5.0,180.0,71.0,21.0,15.0,146.0,0.0,49.0,22.0,4.0,9.0,44.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6.0,13.0,2.0,2.0,71.0,2.0,2.0,149.0,2.0,2.0,4.0,0.0,0.0,2.0,43.0,4.0,3.0,5.0,133.0,2.0
12:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,34.0,2.0,2.0,2.0,2.0,57.0,3.0,25.0,3.0,0.0,0.0,31.0,4.0,2.0,2.0,5.0,5.0,2.0
12:30,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,31.0,2.0,15.0,2.0,12.0
13:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,179.0,2.0,2.0
13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
